client_id,investment_date,asset_class,investment_amount,return_pct,investment_value
C00459,2011-09-24,Real Estate,3440539.74,0.3018,4478894.63
C01475,2019-08-03,Crypto,1114157.72,-0.4959,561646.91
C04910,2020-08-22,Stocks,1536774.87,-1.0441,-67771.77
C02323,2009-12-03,Bonds,801967.78,0.7107,1371926.28
C03680,2021-08-08,Crypto,855511.08,0.8281,1563959.81
C03946,2011-10-29,Bonds,4489925.27,-0.158,3780517.08
C03366,2021-06-23,Bonds,421554.18,-0.3402,278141.45
C04774,2012-01-29,Mutual Funds,83945.81,-0.0324,81225.97
C04185,2013-12-06,Bonds,3308931.69,-0.4863,1699798.21
C02808,2018-03-03,Mutual Funds,1169830.35,0.2522,1464861.56
C04839,2009-07-17,Bonds,119515.06,-0.1068,106750.85
C03099,2016-08-23,Bonds,4342179.21,-0.1736,3588376.9
C00890,2008-05-15,Bonds,4632392.53,-0.217,3627163.35
C04283,2019-04-24,Crypto,197919.78,0.0269,203243.82
C01226,2021-07-31,Stocks,2870175.38,-0.0994,2584879.95
C01454,2018-09-03,Mutual Funds,2916678.71,0.0392,3031012.52
C04914,2008-11-15,Mutual Funds,57501.38,-0.2583,42648.77
C04124,2024-11-15,Stocks,202249.76,0.5823,320019.8
C00764,2018-10-25,Bonds,2942172.75,0.2522,3684188.72
C04944,2020-02-04,Stocks,2721449.11,0.0428,2837927.13
C03535,2019-09-16,Crypto,1376920.67,-0.4298,785120.17
C03035,2008-12-21,Mutual Funds,4521312.21,0.5472,6995374.25
C03515,2013-02-22,Crypto,1874235.13,-0.2351,1433602.45
C03124,2015-11-11,Mutual Funds,2131180.07,0.115,2376265.78
C04720,2010-03-11,Crypto,4161985.33,-0.2154,3265493.69
C01097,2013-09-16,Crypto,1131169.28,0.4075,1592120.76
C01905,2009-11-17,Real Estate,4086709.26,-0.9127,356769.72
C04902,2020-03-12,Crypto,4353571.59,-0.225,3374017.98
C02112,2012-03-28,Stocks,418541.05,0.4187,593784.19
C00059,2020-12-17,Mutual Funds,257417.95,-0.3075,178261.93
C00966,2019-08-28,Stocks,2463184.37,-0.8861,280556.7
C03073,2022-09-06,Bonds,1973467.0,-0.2577,1464904.55
C02588,2017-03-03,Real Estate,2650172.99,0.2061,3196373.64
C00874,2011-06-21,Crypto,4027356.21,-0.513,1961322.47
C04796,2013-09-08,Real Estate,3801044.49,-0.006,3778238.22
C04392,2017-07-01,Mutual Funds,1341603.66,-0.0048,1335163.96
C02996,2021-09-21,Real Estate,1806012.56,0.929,3483798.23
C03256,2024-12-06,Bonds,284345.48,-0.3525,184113.7
C03386,2020-05-19,Mutual Funds,174328.85,0.8639,324931.54
C03953,2012-01-04,Real Estate,967983.28,-0.3498,629382.73
C04581,2020-06-11,Crypto,3207880.9,0.3417,4304013.8
C02079,2014-11-17,Mutual Funds,4478554.03,-0.0828,4107729.76
C02821,2023-10-28,Crypto,1487138.73,-0.1546,1257227.08
C01132,2022-10-14,Stocks,1203417.39,-0.6341,440330.42
C01883,2018-01-06,Bonds,3362246.83,0.3383,4499694.93
C00822,2012-10-22,Mutual Funds,4121927.89,0.5665,6457000.04
C03282,2015-08-04,Mutual Funds,1985563.82,0.3209,2622731.25
C00427,2011-08-09,Crypto,1803012.05,-0.2679,1319985.12
C00044,2010-01-16,Bonds,3356682.86,-0.1084,2992818.44
C03864,2021-06-18,Crypto,4962916.4,-0.0232,4847776.74
C00723,2009-06-08,Real Estate,781851.34,0.3826,1080987.66
C01817,2016-04-25,Stocks,2889457.44,0.6377,4732064.45
C04990,2008-11-05,Crypto,4330641.63,-0.0601,4070370.07
C03283,2021-10-08,Mutual Funds,3097330.46,-0.833,517254.19
C02347,2023-12-17,Mutual Funds,2056541.19,-0.838,333159.67
C00471,2011-12-06,Crypto,2821594.85,-0.3122,1940692.94
C03597,2008-03-28,Bonds,4253022.07,0.544,6566666.08
C04245,2014-05-31,Bonds,2781397.27,0.3514,3758780.27
C00276,2021-06-12,Mutual Funds,3897803.99,0.4117,5502529.89
C04226,2023-08-31,Bonds,1265878.68,-0.2821,908774.3
C01389,2023-02-12,Stocks,4327946.35,-0.1466,3693469.42
C02947,2013-05-13,Stocks,3382742.26,0.5274,5166800.53
C01290,2009-12-12,Real Estate,2971614.89,0.8916,5621106.73
C03273,2015-12-02,Crypto,2877220.51,0.5387,4427179.2
C03322,2021-02-22,Bonds,2145882.78,0.539,3302513.6
C04242,2008-05-05,Stocks,1132135.88,-0.3029,789211.92
C00739,2020-04-29,Real Estate,3462079.18,0.3893,4809866.6
C04581,2021-01-27,Real Estate,3735644.26,-0.5781,1576068.31
C02847,2014-03-15,Bonds,1094350.73,0.6164,1768908.52
C04968,2012-05-12,Crypto,225939.11,0.2427,280774.53
C03310,2020-11-22,Stocks,3671022.14,-0.0631,3439380.64
C02139,2011-12-04,Crypto,4644368.89,-0.9774,104962.74
C04148,2010-05-22,Mutual Funds,1660525.55,-0.0784,1530340.35
C00593,2019-04-14,Real Estate,408912.0,0.0687,437004.25
C02786,2010-08-16,Mutual Funds,1293699.36,0.1179,1446226.51
C02112,2020-01-24,Mutual Funds,2132565.39,-0.0563,2012501.96
C02050,2023-07-27,Crypto,2741177.87,-0.1929,2212404.66
C03090,2020-08-18,Crypto,3319458.55,-0.3551,2140718.82
C01993,2024-12-27,Real Estate,4826548.32,0.8911,9127485.53
C03759,2023-04-15,Crypto,2501892.4,1.0556,5142890.02
C04808,2008-08-12,Crypto,347901.04,0.1782,409897.01
C00953,2013-10-13,Stocks,1705451.9,-0.3189,1161583.29
C03135,2022-03-18,Bonds,4586423.06,-0.4538,2505104.28
C01884,2015-01-30,Crypto,3573879.45,-0.0598,3360161.46
C02893,2019-08-02,Mutual Funds,1467473.75,1.0308,2980145.69
C00080,2023-09-20,Real Estate,4501420.29,0.2024,5412507.76
C02034,2014-06-11,Stocks,3961163.78,0.6711,6619500.79
C03269,2023-02-09,Real Estate,4729677.3,0.6603,7852683.22
C00623,2020-06-08,Bonds,1479824.66,0.4063,2081077.42
C03904,2015-01-15,Real Estate,3168924.29,-0.4888,1619954.1
C01791,2020-11-12,Real Estate,2967713.45,0.6625,4933823.61
C01498,2024-09-25,Bonds,2783335.56,-0.5428,1272541.02
C04088,2024-07-13,Bonds,1714311.9,-0.3001,1199846.9
C01924,2024-06-29,Bonds,2010734.06,0.2236,2460334.2
C02175,2012-08-20,Bonds,3644967.06,-0.1088,3248394.64
C01662,2013-08-07,Mutual Funds,1153.56,0.2184,1405.5
C02917,2011-07-01,Stocks,3560973.09,-0.5688,1535491.6
C00983,2009-10-04,Crypto,65474.45,-0.2989,45904.14
C00055,2020-02-22,Stocks,2701956.73,0.3842,3740048.51
C03951,2016-04-28,Mutual Funds,426196.87,1.463,1049722.89
C02584,2019-01-16,Mutual Funds,2744815.13,0.7891,4910748.75
C02251,2019-01-03,Bonds,1944243.01,-0.7144,555275.8
C04188,2014-04-14,Crypto,1202255.32,-0.0614,1128436.84
C01820,2024-10-28,Mutual Funds,484127.53,-0.2295,373020.26
C01051,2009-03-19,Mutual Funds,885307.86,0.0642,942144.62
C03467,2018-09-23,Mutual Funds,2659826.96,0.2174,3238073.34
C00267,2019-04-09,Real Estate,4368219.03,-0.201,3490207.0
C03226,2023-05-24,Bonds,1529414.04,0.5873,2427638.91
C03746,2010-09-13,Mutual Funds,2014115.9,0.683,3389757.06
C03769,2015-01-29,Stocks,1576881.93,0.6509,2603274.38
C00097,2023-02-13,Bonds,666916.41,-0.3785,414488.55
C03109,2021-01-11,Stocks,2892884.05,0.2433,3596722.74
C02666,2016-02-10,Mutual Funds,3467417.22,0.5979,5540585.98
C02128,2012-03-13,Mutual Funds,4364424.25,0.4899,6502555.69
C02154,2013-04-26,Real Estate,2500295.0,0.4525,3631678.49
C03862,2021-10-01,Real Estate,934013.06,0.7997,1680943.3
C02998,2012-02-15,Crypto,129422.53,-0.1498,110035.04
C03473,2012-09-20,Crypto,3085912.62,-0.7891,650818.97
C03050,2016-03-09,Crypto,4249946.69,-0.068,3960950.32
C02291,2018-02-09,Bonds,4817436.26,-0.0401,4624257.07
C04681,2010-12-10,Mutual Funds,541114.75,1.3573,1275569.8
C01873,2010-03-29,Real Estate,2707330.73,-0.2411,2054593.29
C01932,2020-06-15,Crypto,431074.75,0.6702,719981.05
C03121,2012-05-25,Bonds,1169470.22,1.2192,2595288.31
C01226,2018-08-10,Stocks,3189232.94,1.0654,6587041.71
C01447,2017-06-15,Crypto,1262307.32,0.0703,1351047.52
C01102,2022-02-22,Mutual Funds,1539546.76,0.4982,2306548.96
C04375,2024-02-28,Real Estate,4049812.18,0.1994,4857344.73
C03987,2014-09-23,Real Estate,2916067.97,-0.3211,1979718.54
C04606,2020-09-25,Stocks,3205186.67,0.7631,5651064.62
C03264,2010-03-21,Bonds,2331441.77,0.3794,3215990.78
C00492,2012-10-31,Real Estate,2782766.72,-0.3801,1725037.09
C03904,2022-02-15,Stocks,1793749.29,-0.1071,1601638.74
C03686,2024-09-12,Real Estate,3832870.05,0.0022,3841302.36
C02129,2016-02-05,Real Estate,3510835.16,0.6919,5939982.01
C04591,2020-07-02,Real Estate,1980290.19,-0.5074,975490.95
C02820,2008-06-11,Crypto,3781512.7,-1.0481,-181890.76
C00994,2015-11-16,Mutual Funds,4673714.85,-0.5092,2293859.25
C01630,2020-12-08,Mutual Funds,1255144.62,0.189,1492366.95
C04411,2011-11-30,Real Estate,4846639.74,-0.4094,2862425.43
C02910,2015-04-17,Mutual Funds,1889818.23,-0.0107,1869597.17
C03994,2024-07-08,Crypto,2530152.34,-0.1672,2107110.87
C00643,2016-07-18,Mutual Funds,810453.11,-0.9525,38496.52
C02348,2018-05-27,Bonds,2004120.13,-0.263,1477036.54
C01373,2022-05-14,Real Estate,576615.75,-0.0267,561220.11
C03456,2022-02-27,Mutual Funds,1936984.78,0.56,3021696.26
C04683,2017-01-28,Stocks,3298791.67,1.0764,6849611.02
C00649,2011-08-20,Real Estate,308170.0,-0.3096,212760.57
C01870,2015-01-12,Real Estate,4068803.0,0.1663,4745444.94
C02387,2023-12-07,Real Estate,4772875.08,0.3354,6373697.38
C04960,2022-06-16,Crypto,758010.14,1.3023,1745166.75
C02223,2017-12-23,Real Estate,2909101.5,-0.1911,2353172.2
C04809,2019-09-07,Crypto,2007907.43,-0.3367,1331845.0
C03392,2011-10-02,Bonds,1959320.51,-0.1008,1761821.0
C00190,2010-10-21,Bonds,814141.41,-0.3402,537170.5
C02062,2024-09-06,Stocks,293767.96,0.4182,416621.72
C01726,2011-09-29,Crypto,2762278.32,0.5779,4358598.96
C00844,2010-02-21,Stocks,2885331.08,0.2075,3484037.28
C03877,2020-04-19,Stocks,1728058.79,0.1724,2025976.13
C00216,2016-11-26,Mutual Funds,397322.14,0.7754,705405.73
C00682,2010-05-01,Real Estate,2829686.95,-0.0221,2767150.87
C01273,2009-11-21,Crypto,1482332.68,0.482,2196817.03
C02535,2013-02-21,Bonds,718203.82,-0.0308,696083.14
C02328,2017-12-09,Bonds,2978803.44,-0.4947,1505189.38
C01076,2019-10-25,Bonds,403996.41,0.6812,679198.76
C00235,2008-10-14,Real Estate,401853.6,0.2386,497735.87
C02665,2018-09-05,Crypto,2384717.55,0.6276,3881366.28
C04429,2014-02-09,Mutual Funds,3917564.33,0.2968,5080297.42
C03645,2011-01-11,Mutual Funds,1386069.18,0.3598,1884776.87
C01451,2021-04-02,Mutual Funds,202387.31,-0.3268,136247.14
C03741,2022-02-25,Mutual Funds,2027708.7,1.3968,4860012.21
C03564,2019-09-28,Mutual Funds,4679750.3,0.3459,6298475.93
C02537,2015-10-15,Crypto,3361581.19,0.7696,5948654.07
C04421,2013-02-03,Stocks,4752713.57,0.0383,4934742.5
C03620,2014-11-27,Real Estate,111308.68,-0.215,87377.31
C03377,2013-10-29,Bonds,661766.11,0.5021,994038.87
C02487,2008-03-27,Stocks,2199838.34,-0.5523,984867.62
C04288,2011-01-21,Real Estate,273772.48,0.8446,505000.72
C02350,2018-07-10,Mutual Funds,2997706.24,-0.0372,2886191.57
C00069,2023-06-05,Crypto,1082447.56,0.4837,1606027.44
C03909,2014-09-20,Stocks,2213444.15,0.2429,2751089.73
C03527,2014-07-27,Mutual Funds,1766161.34,0.6842,2974568.93
C01895,2008-02-29,Mutual Funds,3999117.04,0.7146,6856886.08
C03061,2012-03-24,Crypto,3157662.5,0.1865,3746566.56
C04593,2017-10-20,Crypto,3922242.96,-0.6808,1251979.95
C02048,2011-08-30,Crypto,4789771.35,0.9534,9356339.36
C03100,2012-12-12,Real Estate,2706028.01,-0.592,1104059.43
C00649,2017-06-20,Bonds,3128628.3,0.3327,4169522.94
C04233,2021-10-02,Real Estate,2858466.64,0.7802,5088642.31
C02333,2022-07-18,Mutual Funds,2617483.45,0.3571,3552186.79
C02203,2017-04-05,Bonds,1134636.35,-0.2163,889214.51
C00561,2012-02-03,Bonds,2209726.69,0.1975,2646147.71
C02373,2010-06-23,Crypto,817670.43,-0.1786,671634.49
C03710,2014-02-07,Mutual Funds,1934148.58,-0.1941,1558730.34
C04031,2012-03-18,Real Estate,256699.88,0.2231,313969.62
C00159,2011-05-31,Stocks,2416988.13,-1.1692,-408954.39
C04383,2008-06-30,Bonds,1914537.72,-0.0189,1878352.96
C00838,2014-04-30,Real Estate,2528978.02,0.1746,2970537.58
C01025,2024-01-15,Crypto,311145.04,0.1433,355732.12
C00068,2013-03-22,Stocks,2830526.11,-0.2873,2017315.96
C01235,2008-04-30,Crypto,4390289.53,0.3535,5942256.88
C01780,2015-09-01,Crypto,244425.55,0.1144,272387.83
C02553,2019-03-06,Real Estate,490940.42,1.1318,1046586.79
C03799,2023-08-19,Stocks,228880.2,0.3782,315442.69
C02706,2009-10-19,Bonds,4729908.48,-0.164,3954203.49
C00460,2013-12-23,Crypto,386860.46,0.4905,576615.52
C00585,2020-03-07,Crypto,850265.48,-0.7388,222089.34
C01488,2012-04-23,Real Estate,1791340.44,0.1398,2041769.83
C03126,2008-04-13,Stocks,4947537.16,0.2396,6132967.06
C02040,2016-08-18,Crypto,713640.22,0.1455,817474.87
C02025,2024-07-17,Stocks,1911315.23,-0.3147,1309824.33
C01632,2018-05-03,Stocks,21933.03,0.131,24806.26
C04270,2022-12-08,Bonds,3352501.23,-0.4768,1754028.64
C03874,2016-09-22,Real Estate,2448730.74,0.9651,4812000.78
C02647,2011-07-23,Stocks,2077799.56,0.1352,2358718.06
C04503,2019-09-07,Stocks,3643552.76,0.3337,4859406.32
C02076,2018-10-17,Real Estate,1577503.35,-0.6169,604341.53
C01628,2016-01-31,Stocks,485731.39,-0.2031,387079.34
C01785,2010-07-14,Bonds,895979.16,0.3904,1245769.42
C03557,2015-04-12,Stocks,2735097.45,0.6001,4376429.43
C01372,2014-03-11,Mutual Funds,2375974.27,-0.3687,1499952.56
C00981,2016-11-16,Bonds,3912346.64,-0.5761,1658443.74
C00074,2008-12-10,Mutual Funds,4962580.59,0.3314,6607179.8
C03894,2023-06-10,Mutual Funds,4153283.18,-0.0941,3762459.23
C01270,2016-04-30,Stocks,1124062.33,-0.6836,355653.32
C02038,2011-07-15,Crypto,4891125.12,-0.7711,1119578.54
C00749,2023-05-21,Mutual Funds,905278.61,-0.2187,707294.18
C02773,2022-01-08,Stocks,3654620.86,0.619,5916831.17
C00490,2015-12-22,Bonds,2100635.01,0.6805,3530117.13
C04394,2010-05-29,Bonds,4021023.66,0.2215,4911680.4
C03997,2013-03-21,Real Estate,4332249.49,0.1599,5024976.18
C04575,2022-06-16,Real Estate,700796.9,-0.1031,628544.74
C03594,2024-06-11,Bonds,2079677.02,-1.025,-51991.93
C00175,2023-06-17,Crypto,2598538.77,0.632,4240815.27
C02935,2024-03-31,Bonds,4982635.02,0.2792,6373786.72
C02054,2008-11-19,Crypto,1980608.83,-0.3342,1318689.36
C03585,2020-07-15,Real Estate,665915.98,0.764,1174675.79
C04447,2023-08-20,Crypto,2419528.9,-0.5044,1199118.52
C01555,2020-09-16,Bonds,2092529.28,0.6513,3455393.6
C04454,2015-10-19,Real Estate,2878391.55,-0.7863,615112.27
C03838,2014-03-05,Mutual Funds,808127.71,1.365,1911222.03
C04543,2011-08-06,Stocks,2851864.41,-0.5991,1143312.44
C04352,2011-06-23,Crypto,1051325.86,0.6823,1768645.49
C02423,2013-11-27,Mutual Funds,2819900.71,-0.232,2165683.75
C03008,2018-03-08,Stocks,1306551.0,0.3874,1812708.86
C04145,2016-07-02,Bonds,3981421.8,0.9693,7840613.95
C00154,2021-11-24,Real Estate,3675390.91,-0.0511,3487578.43
C01957,2015-03-12,Stocks,666777.45,1.3008,1534121.56
C04416,2016-09-09,Bonds,1307403.76,0.9848,2594934.98
C04294,2023-04-28,Crypto,2569025.57,-0.6571,880918.87
C04518,2011-06-16,Mutual Funds,1441634.45,0.0791,1555667.73
C02320,2015-03-27,Crypto,1428844.32,-0.0339,1380406.5
C02639,2010-06-23,Stocks,3673306.9,0.1121,4085084.6
C04287,2022-10-11,Stocks,4707429.71,-0.1001,4236216.0
C00359,2010-11-29,Bonds,872871.93,-0.3656,553749.95
C00257,2012-07-13,Stocks,3128783.88,0.0491,3282407.17
C03977,2012-04-18,Stocks,2753107.87,0.3697,3770931.85
C00261,2020-10-21,Crypto,4482976.72,-1.1754,-786314.12
C04014,2019-10-17,Mutual Funds,982275.22,0.5481,1520660.27
C04836,2013-09-27,Stocks,2985129.17,0.1724,3499765.44
C03002,2012-12-13,Mutual Funds,4050995.29,0.8594,7532420.64
C00581,2008-04-17,Bonds,4565294.29,-0.1394,3928892.27
C04026,2009-10-17,Crypto,2861042.7,-0.2061,2271381.8
C00498,2016-02-04,Mutual Funds,994024.24,-0.315,680906.6
C03408,2016-04-11,Stocks,1235038.28,0.3413,1656556.84
C02178,2019-11-12,Stocks,2940370.16,-0.8374,478104.19
C00577,2014-10-25,Stocks,2133072.24,-0.2825,1530479.33
C01769,2019-08-26,Stocks,439853.4,0.18,519027.01
C00830,2024-04-06,Bonds,859975.47,-0.6646,288435.77
C04356,2016-08-22,Bonds,1417138.73,0.1271,1597257.06
C01583,2019-10-20,Bonds,2002163.87,0.7485,3500783.53
C04670,2022-01-09,Bonds,3993480.25,0.6713,6674303.54
C04575,2024-10-20,Mutual Funds,4663831.94,0.0263,4786490.72
C03402,2024-09-25,Stocks,2823388.6,0.5797,4460106.97
C04724,2016-01-11,Crypto,3315472.99,0.3198,4375761.25
C03499,2010-05-02,Bonds,4984750.14,0.1795,5879512.79
C01478,2020-05-02,Crypto,3601067.15,0.4047,5058419.03
C04135,2015-07-27,Bonds,247055.35,-0.102,221855.7
C04374,2021-06-15,Crypto,1156173.18,-0.0583,1088768.28
C02887,2015-01-25,Mutual Funds,1104034.65,0.3054,1441206.83
C02660,2016-05-03,Crypto,691488.34,0.0801,746876.56
C03528,2024-04-12,Real Estate,3374791.12,0.6553,5586291.74
C04985,2013-05-25,Mutual Funds,1196092.85,0.4759,1765313.44
C04470,2012-10-18,Crypto,1563677.53,0.4729,2303140.63
C04508,2024-09-12,Real Estate,2054002.48,0.3599,2793237.97
C02950,2018-02-23,Crypto,1517624.33,0.1738,1781387.44
C03253,2008-01-02,Stocks,3909672.67,0.4601,5708513.07
C02331,2021-05-12,Stocks,4828229.24,0.6072,7759930.03
C04241,2011-01-11,Real Estate,1968383.13,0.271,2501814.96
C00054,2014-09-26,Bonds,3646819.69,-0.3307,2440816.42
C01760,2015-01-23,Stocks,2875727.81,0.0911,3137706.61
C02261,2020-06-01,Mutual Funds,1561636.49,-0.6505,545791.95
C04558,2020-10-18,Mutual Funds,2137905.17,0.7251,3688100.21
C01268,2010-02-11,Stocks,1161891.23,0.4621,1698801.17
C03772,2015-12-23,Bonds,2027221.48,-0.3366,1344858.73
C01134,2013-12-10,Real Estate,3917152.71,-0.2391,2980561.5
C04770,2013-08-08,Bonds,4546354.22,0.7507,7959302.33
C02100,2014-09-26,Stocks,4485079.45,-0.2664,3290254.28
C04674,2016-12-19,Mutual Funds,4230774.93,-0.6741,1378809.55
C01782,2024-06-20,Stocks,313094.21,-0.4985,157016.75
C02660,2018-10-27,Bonds,2431382.1,-0.066,2270910.88
C04000,2023-06-20,Mutual Funds,1585396.17,-0.147,1352342.93
C00782,2021-05-08,Real Estate,4044322.79,-0.1087,3604704.9
C00307,2024-05-22,Mutual Funds,4293631.91,0.4386,6176818.87
C03126,2009-10-04,Stocks,4286297.46,-0.2025,3418322.22
C02740,2015-10-21,Crypto,3451923.91,0.2916,4458504.92
C03413,2010-09-14,Bonds,4725175.3,-0.4872,2423069.89
C04935,2008-04-03,Crypto,2503396.01,0.6949,4243005.9
C00444,2014-11-01,Mutual Funds,3228979.49,-0.4432,1797895.78
C00338,2015-02-28,Mutual Funds,1561008.16,0.0946,1708679.53
C04628,2011-05-10,Real Estate,4012177.76,0.0156,4074767.73
C04116,2023-08-26,Bonds,3311906.38,0.2503,4140876.55
C01255,2009-02-17,Crypto,3759373.9,0.4884,5595452.11
C03651,2024-11-19,Mutual Funds,659302.83,-0.1331,571549.62
C04713,2019-04-27,Stocks,3525499.49,0.5028,5298120.63
C01820,2017-09-08,Real Estate,1262321.37,0.6556,2089899.26
C03231,2011-04-27,Bonds,4365342.69,-0.0219,4269741.69
C02754,2009-11-07,Crypto,4245641.0,0.9833,8420379.8
C04682,2024-09-18,Stocks,1917602.31,0.2494,2395852.33
C04491,2016-12-14,Real Estate,2744999.25,-0.0871,2505909.82
C00697,2016-12-08,Mutual Funds,946789.77,0.1256,1065706.57
C03560,2023-08-26,Bonds,3021960.6,0.9833,5993454.46
C01105,2018-10-14,Mutual Funds,2305030.79,0.2694,2926006.08
C01623,2018-12-10,Crypto,3547234.72,0.2689,4501086.14
C04681,2012-05-25,Mutual Funds,527901.49,0.3165,694982.31
C04295,2013-07-10,Bonds,3485423.81,0.5487,5397875.85
C00587,2013-12-21,Crypto,1815551.22,0.2607,2288865.42
C02650,2023-05-11,Mutual Funds,563839.74,0.3841,780410.58
C00734,2010-07-10,Crypto,2039482.39,0.1164,2276878.14
C03470,2016-03-11,Real Estate,3157248.51,0.1736,3705346.85
C01561,2015-03-12,Real Estate,1353525.72,0.5783,2136269.64
C04866,2022-09-13,Stocks,1966215.87,-0.2848,1406237.59
C02498,2011-10-18,Real Estate,697131.1,0.0919,761197.45
C03623,2021-12-23,Bonds,4878918.31,-0.0521,4624726.67
C03609,2009-01-02,Bonds,1846311.83,-0.6041,730954.85
C01636,2023-05-16,Real Estate,2603198.64,-0.5466,1180290.26
C01278,2024-12-29,Stocks,2203883.75,0.0876,2396943.97
C00921,2024-08-02,Stocks,2539281.43,0.6039,4072753.49
C01992,2021-12-05,Bonds,692719.6,0.1874,822535.25
C02357,2008-04-22,Real Estate,2977236.48,-0.2009,2379109.67
C00912,2014-11-04,Crypto,2076313.12,0.7796,3695006.83
C03860,2008-07-05,Real Estate,979367.49,-0.111,870657.7
C01713,2024-08-06,Mutual Funds,4101446.34,-0.4177,2388272.2
C01736,2012-07-27,Mutual Funds,2290685.05,0.9936,4566709.72
C04287,2024-10-29,Real Estate,1283979.39,0.1222,1440881.67
C04496,2018-10-31,Mutual Funds,1604951.86,0.9056,3058396.26
C01158,2023-08-04,Stocks,2980654.53,0.0786,3214933.98
C03086,2021-01-27,Mutual Funds,4603536.31,0.0905,5020156.35
C00357,2013-09-23,Bonds,1725739.18,-0.6246,647842.49
C00493,2014-05-15,Bonds,2134.96,-0.1243,1869.58
C02223,2009-03-10,Crypto,4575092.69,0.3194,6036377.3
C00069,2009-06-29,Crypto,839905.16,0.4198,1192497.35
C02223,2022-11-14,Real Estate,602697.52,0.1547,695934.83
C00884,2008-06-05,Real Estate,4644111.0,-0.0642,4345959.07
C03167,2013-03-08,Crypto,2153248.57,0.097,2362113.68
C04166,2023-12-01,Stocks,1744810.71,-0.4409,975523.67
C02585,2018-11-14,Mutual Funds,1874749.8,0.8078,3389172.69
C04355,2009-12-22,Bonds,553907.39,0.4837,821832.39
C01630,2019-03-25,Crypto,178915.56,0.0268,183710.5
C04594,2023-12-24,Stocks,4012206.52,-0.1469,3422813.38
C00326,2013-07-19,Mutual Funds,1706881.0,1.0322,3468723.57
C02498,2015-06-25,Crypto,2544961.46,-0.2227,1978198.54
C03223,2024-09-11,Bonds,4307366.98,-0.0262,4194513.97
C00151,2015-10-11,Real Estate,4944213.87,0.8321,9058294.23
C02912,2022-01-08,Real Estate,2416677.15,0.2041,2909920.96
C01935,2019-03-30,Real Estate,4960686.06,-0.7328,1325495.32
C00508,2022-01-13,Real Estate,4287795.51,0.2242,5249119.26
C03172,2008-08-29,Mutual Funds,1728552.35,-0.2013,1380594.76
C02296,2013-01-21,Bonds,35904.33,-0.6306,13263.06
C02800,2016-10-23,Bonds,4094527.48,-0.1786,3363244.87
C00720,2024-05-15,Crypto,1687315.71,-0.4519,924817.74
C04266,2023-03-17,Mutual Funds,1168603.24,-0.3149,800610.08
C01864,2017-05-11,Bonds,341864.91,0.1977,409451.6
C04694,2011-06-05,Crypto,1457514.0,-0.5829,607929.09
C02560,2021-07-30,Real Estate,2087556.52,0.54,3214837.04
C03680,2020-02-28,Bonds,4526589.7,-0.0707,4206559.81
C01694,2022-08-20,Bonds,2465291.9,-0.2811,1772298.35
C04760,2020-02-21,Bonds,4767060.99,-0.076,4404764.35
C01132,2014-12-06,Mutual Funds,302074.5,-0.4482,166684.71
C01108,2017-08-24,Bonds,1602686.03,-0.4493,882599.2
C04628,2011-07-18,Real Estate,822269.93,-0.1124,729846.79
C00556,2020-07-01,Mutual Funds,3174898.39,0.2243,3887028.1
C00970,2012-02-17,Real Estate,620106.29,0.3225,820090.57
C01193,2024-04-22,Stocks,2723609.72,-0.1539,2304446.18
C02611,2017-04-14,Crypto,390204.74,-0.0215,381815.34
C02486,2017-12-08,Real Estate,4269860.47,0.1902,5081987.93
C01245,2012-03-19,Stocks,67130.84,0.8649,125192.3
C01078,2012-02-22,Stocks,4674042.79,0.1143,5208285.88
C02187,2021-08-01,Mutual Funds,4546101.48,-0.2396,3456855.57
C01892,2021-05-17,Bonds,1445553.66,-0.3654,917348.35
C01892,2023-06-01,Stocks,1885892.6,0.5464,2916344.32
C02944,2009-10-13,Crypto,800238.94,-1.0366,-29288.75
C01099,2019-04-08,Mutual Funds,3456542.07,-0.1762,2847499.36
C03841,2023-12-20,Real Estate,2517222.31,-0.369,1588367.28
